pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral
04_1_1_2_Afearful_Vsad,4,female,1,1,2,04_06_01_01_02,04_04_01_01_02,neutral,sad,1,0.076447,0.909886,0.000172,0.013495,0.138078,0.326813,0.373182,0.161927,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Afearful_Vsurprised,4,female,1,1,2,04_06_01_01_02,04_08_01_01_02,neutral,neutral,0,0.076447,0.909886,0.000172,0.013495,0.174708,0.283331,0.306935,0.235026,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vangry,4,female,1,1,2,04_03_01_01_02,04_05_01_01_02,happy,angry,1,0.491307,0.462624,0.00058,0.045489,0.167145,0.304154,0.31597,0.212731,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vcalm,4,female,1,1,2,04_03_01_01_02,04_02_01_01_02,happy,neutral,1,0.491307,0.462624,0.00058,0.045489,0.360517,0.294592,0.210355,0.134535,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vdisgust,4,female,1,1,2,04_03_01_01_02,04_07_01_01_02,happy,neutral,1,0.491307,0.462624,0.00058,0.045489,0.159751,0.51081,0.234744,0.094695,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vfearful,4,female,1,1,2,04_03_01_01_02,04_06_01_01_02,happy,neutral,1,0.491307,0.462624,0.00058,0.045489,0.158777,0.28277,0.373332,0.185121,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vhappy,4,female,1,1,2,04_03_01_01_02,04_03_01_01_02,happy,happy,0,0.491307,0.462624,0.00058,0.045489,0.547843,0.228371,0.137601,0.086186,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vneutral,4,female,1,1,2,04_03_01_01_02,04_01_01_01_02,happy,neutral,1,0.491307,0.462624,0.00058,0.045489,0.171926,0.266002,0.360161,0.20191,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vsad,4,female,1,1,2,04_03_01_01_02,04_04_01_01_02,happy,sad,1,0.491307,0.462624,0.00058,0.045489,0.138078,0.326813,0.373182,0.161927,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Ahappy_Vsurprised,4,female,1,1,2,04_03_01_01_02,04_08_01_01_02,happy,neutral,1,0.491307,0.462624,0.00058,0.045489,0.174708,0.283331,0.306935,0.235026,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vangry,4,female,1,1,2,04_01_01_01_02,04_05_01_01_02,neutral,angry,1,0.19797,0.683945,0.000206,0.117878,0.167145,0.304154,0.31597,0.212731,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vcalm,4,female,1,1,2,04_01_01_01_02,04_02_01_01_02,neutral,neutral,0,0.19797,0.683945,0.000206,0.117878,0.360517,0.294592,0.210355,0.134535,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vdisgust,4,female,1,1,2,04_01_01_01_02,04_07_01_01_02,neutral,neutral,0,0.19797,0.683945,0.000206,0.117878,0.159751,0.51081,0.234744,0.094695,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vfearful,4,female,1,1,2,04_01_01_01_02,04_06_01_01_02,neutral,neutral,0,0.19797,0.683945,0.000206,0.117878,0.158777,0.28277,0.373332,0.185121,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vhappy,4,female,1,1,2,04_01_01_01_02,04_03_01_01_02,neutral,happy,1,0.19797,0.683945,0.000206,0.117878,0.547843,0.228371,0.137601,0.086186,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vneutral,4,female,1,1,2,04_01_01_01_02,04_01_01_01_02,neutral,neutral,0,0.19797,0.683945,0.000206,0.117878,0.171926,0.266002,0.360161,0.20191,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vsad,4,female,1,1,2,04_01_01_01_02,04_04_01_01_02,neutral,sad,1,0.19797,0.683945,0.000206,0.117878,0.138078,0.326813,0.373182,0.161927,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Aneutral_Vsurprised,4,female,1,1,2,04_01_01_01_02,04_08_01_01_02,neutral,neutral,0,0.19797,0.683945,0.000206,0.117878,0.174708,0.283331,0.306935,0.235026,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vangry,4,female,1,1,2,04_04_01_01_02,04_05_01_01_02,sad,angry,1,0.152463,0.804922,0.000289,0.042326,0.167145,0.304154,0.31597,0.212731,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vcalm,4,female,1,1,2,04_04_01_01_02,04_02_01_01_02,sad,neutral,1,0.152463,0.804922,0.000289,0.042326,0.360517,0.294592,0.210355,0.134535,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vdisgust,4,female,1,1,2,04_04_01_01_02,04_07_01_01_02,sad,neutral,1,0.152463,0.804922,0.000289,0.042326,0.159751,0.51081,0.234744,0.094695,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vfearful,4,female,1,1,2,04_04_01_01_02,04_06_01_01_02,sad,neutral,1,0.152463,0.804922,0.000289,0.042326,0.158777,0.28277,0.373332,0.185121,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vhappy,4,female,1,1,2,04_04_01_01_02,04_03_01_01_02,sad,happy,1,0.152463,0.804922,0.000289,0.042326,0.547843,0.228371,0.137601,0.086186,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vneutral,4,female,1,1,2,04_04_01_01_02,04_01_01_01_02,sad,neutral,1,0.152463,0.804922,0.000289,0.042326,0.171926,0.266002,0.360161,0.20191,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vsad,4,female,1,1,2,04_04_01_01_02,04_04_01_01_02,sad,sad,0,0.152463,0.804922,0.000289,0.042326,0.138078,0.326813,0.373182,0.161927,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asad_Vsurprised,4,female,1,1,2,04_04_01_01_02,04_08_01_01_02,sad,neutral,1,0.152463,0.804922,0.000289,0.042326,0.174708,0.283331,0.306935,0.235026,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vangry,4,female,1,1,2,04_08_01_01_02,04_05_01_01_02,neutral,angry,1,0.024978,0.968248,2.6e-05,0.006747,0.167145,0.304154,0.31597,0.212731,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vcalm,4,female,1,1,2,04_08_01_01_02,04_02_01_01_02,neutral,neutral,0,0.024978,0.968248,2.6e-05,0.006747,0.360517,0.294592,0.210355,0.134535,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vdisgust,4,female,1,1,2,04_08_01_01_02,04_07_01_01_02,neutral,neutral,0,0.024978,0.968248,2.6e-05,0.006747,0.159751,0.51081,0.234744,0.094695,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vfearful,4,female,1,1,2,04_08_01_01_02,04_06_01_01_02,neutral,neutral,0,0.024978,0.968248,2.6e-05,0.006747,0.158777,0.28277,0.373332,0.185121,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vhappy,4,female,1,1,2,04_08_01_01_02,04_03_01_01_02,neutral,happy,1,0.024978,0.968248,2.6e-05,0.006747,0.547843,0.228371,0.137601,0.086186,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vneutral,4,female,1,1,2,04_08_01_01_02,04_01_01_01_02,neutral,neutral,0,0.024978,0.968248,2.6e-05,0.006747,0.171926,0.266002,0.360161,0.20191,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vsad,4,female,1,1,2,04_08_01_01_02,04_04_01_01_02,neutral,sad,1,0.024978,0.968248,2.6e-05,0.006747,0.138078,0.326813,0.373182,0.161927,0.004626,0.024107,0.005878,0.965388
04_1_1_2_Asurprised_Vsurprised,4,female,1,1,2,04_08_01_01_02,04_08_01_01_02,neutral,neutral,0,0.024978,0.968248,2.6e-05,0.006747,0.174708,0.283331,0.306935,0.235026,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Aangry_Vangry,4,female,1,2,1,04_05_02_01_01,04_05_02_01_01,angry,angry,0,0.030035,0.969643,2.5e-05,0.000297,0.17115,0.323375,0.313482,0.191993,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Aangry_Vcalm,4,female,1,2,1,04_05_02_01_01,04_02_02_01_01,angry,neutral,1,0.030035,0.969643,2.5e-05,0.000297,0.197859,0.301126,0.336248,0.164767,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Aangry_Vdisgust,4,female,1,2,1,04_05_02_01_01,04_07_02_01_01,angry,neutral,1,0.030035,0.969643,2.5e-05,0.000297,0.114428,0.457215,0.325107,0.10325,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Aangry_Vfearful,4,female,1,2,1,04_05_02_01_01,04_06_02_01_01,angry,neutral,1,0.030035,0.969643,2.5e-05,0.000297,0.128801,0.294954,0.454826,0.121419,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Aangry_Vhappy,4,female,1,2,1,04_05_02_01_01,04_03_02_01_01,angry,happy,1,0.030035,0.969643,2.5e-05,0.000297,0.458621,0.258091,0.183206,0.100081,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Aangry_Vsad,4,female,1,2,1,04_05_02_01_01,04_04_02_01_01,angry,sad,1,0.030035,0.969643,2.5e-05,0.000297,0.199823,0.335359,0.34851,0.116309,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Aangry_Vsurprised,4,female,1,2,1,04_05_02_01_01,04_08_02_01_01,angry,neutral,1,0.030035,0.969643,2.5e-05,0.000297,0.176747,0.286014,0.350658,0.18658,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Acalm_Vangry,4,female,1,2,1,04_02_02_01_01,04_05_02_01_01,neutral,angry,1,0.545746,0.207183,0.03993,0.207141,0.17115,0.323375,0.313482,0.191993,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Acalm_Vcalm,4,female,1,2,1,04_02_02_01_01,04_02_02_01_01,neutral,neutral,0,0.545746,0.207183,0.03993,0.207141,0.197859,0.301126,0.336248,0.164767,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Acalm_Vdisgust,4,female,1,2,1,04_02_02_01_01,04_07_02_01_01,neutral,neutral,0,0.545746,0.207183,0.03993,0.207141,0.114428,0.457215,0.325107,0.10325,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Acalm_Vfearful,4,female,1,2,1,04_02_02_01_01,04_06_02_01_01,neutral,neutral,0,0.545746,0.207183,0.03993,0.207141,0.128801,0.294954,0.454826,0.121419,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Acalm_Vhappy,4,female,1,2,1,04_02_02_01_01,04_03_02_01_01,neutral,happy,1,0.545746,0.207183,0.03993,0.207141,0.458621,0.258091,0.183206,0.100081,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Acalm_Vsad,4,female,1,2,1,04_02_02_01_01,04_04_02_01_01,neutral,sad,1,0.545746,0.207183,0.03993,0.207141,0.199823,0.335359,0.34851,0.116309,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Acalm_Vsurprised,4,female,1,2,1,04_02_02_01_01,04_08_02_01_01,neutral,neutral,0,0.545746,0.207183,0.03993,0.207141,0.176747,0.286014,0.350658,0.18658,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Adisgust_Vangry,4,female,1,2,1,04_07_02_01_01,04_05_02_01_01,neutral,angry,1,0.007541,0.991717,2.3e-05,0.000719,0.17115,0.323375,0.313482,0.191993,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Adisgust_Vcalm,4,female,1,2,1,04_07_02_01_01,04_02_02_01_01,neutral,neutral,0,0.007541,0.991717,2.3e-05,0.000719,0.197859,0.301126,0.336248,0.164767,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Adisgust_Vdisgust,4,female,1,2,1,04_07_02_01_01,04_07_02_01_01,neutral,neutral,0,0.007541,0.991717,2.3e-05,0.000719,0.114428,0.457215,0.325107,0.10325,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Adisgust_Vfearful,4,female,1,2,1,04_07_02_01_01,04_06_02_01_01,neutral,neutral,0,0.007541,0.991717,2.3e-05,0.000719,0.128801,0.294954,0.454826,0.121419,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Adisgust_Vhappy,4,female,1,2,1,04_07_02_01_01,04_03_02_01_01,neutral,happy,1,0.007541,0.991717,2.3e-05,0.000719,0.458621,0.258091,0.183206,0.100081,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Adisgust_Vsad,4,female,1,2,1,04_07_02_01_01,04_04_02_01_01,neutral,sad,1,0.007541,0.991717,2.3e-05,0.000719,0.199823,0.335359,0.34851,0.116309,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Adisgust_Vsurprised,4,female,1,2,1,04_07_02_01_01,04_08_02_01_01,neutral,neutral,0,0.007541,0.991717,2.3e-05,0.000719,0.176747,0.286014,0.350658,0.18658,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Afearful_Vangry,4,female,1,2,1,04_06_02_01_01,04_05_02_01_01,neutral,angry,1,0.693785,0.293718,0.002568,0.009929,0.17115,0.323375,0.313482,0.191993,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Afearful_Vcalm,4,female,1,2,1,04_06_02_01_01,04_02_02_01_01,neutral,neutral,0,0.693785,0.293718,0.002568,0.009929,0.197859,0.301126,0.336248,0.164767,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Afearful_Vdisgust,4,female,1,2,1,04_06_02_01_01,04_07_02_01_01,neutral,neutral,0,0.693785,0.293718,0.002568,0.009929,0.114428,0.457215,0.325107,0.10325,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Afearful_Vfearful,4,female,1,2,1,04_06_02_01_01,04_06_02_01_01,neutral,neutral,0,0.693785,0.293718,0.002568,0.009929,0.128801,0.294954,0.454826,0.121419,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Afearful_Vhappy,4,female,1,2,1,04_06_02_01_01,04_03_02_01_01,neutral,happy,1,0.693785,0.293718,0.002568,0.009929,0.458621,0.258091,0.183206,0.100081,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Afearful_Vsad,4,female,1,2,1,04_06_02_01_01,04_04_02_01_01,neutral,sad,1,0.693785,0.293718,0.002568,0.009929,0.199823,0.335359,0.34851,0.116309,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Afearful_Vsurprised,4,female,1,2,1,04_06_02_01_01,04_08_02_01_01,neutral,neutral,0,0.693785,0.293718,0.002568,0.009929,0.176747,0.286014,0.350658,0.18658,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Ahappy_Vangry,4,female,1,2,1,04_03_02_01_01,04_05_02_01_01,happy,angry,1,0.608148,0.384819,0.001949,0.005084,0.17115,0.323375,0.313482,0.191993,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Ahappy_Vcalm,4,female,1,2,1,04_03_02_01_01,04_02_02_01_01,happy,neutral,1,0.608148,0.384819,0.001949,0.005084,0.197859,0.301126,0.336248,0.164767,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Ahappy_Vdisgust,4,female,1,2,1,04_03_02_01_01,04_07_02_01_01,happy,neutral,1,0.608148,0.384819,0.001949,0.005084,0.114428,0.457215,0.325107,0.10325,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Ahappy_Vfearful,4,female,1,2,1,04_03_02_01_01,04_06_02_01_01,happy,neutral,1,0.608148,0.384819,0.001949,0.005084,0.128801,0.294954,0.454826,0.121419,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Ahappy_Vhappy,4,female,1,2,1,04_03_02_01_01,04_03_02_01_01,happy,happy,0,0.608148,0.384819,0.001949,0.005084,0.458621,0.258091,0.183206,0.100081,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Ahappy_Vsad,4,female,1,2,1,04_03_02_01_01,04_04_02_01_01,happy,sad,1,0.608148,0.384819,0.001949,0.005084,0.199823,0.335359,0.34851,0.116309,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Ahappy_Vsurprised,4,female,1,2,1,04_03_02_01_01,04_08_02_01_01,happy,neutral,1,0.608148,0.384819,0.001949,0.005084,0.176747,0.286014,0.350658,0.18658,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asad_Vangry,4,female,1,2,1,04_04_02_01_01,04_05_02_01_01,sad,angry,1,0.231925,0.757031,0.000901,0.010143,0.17115,0.323375,0.313482,0.191993,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asad_Vcalm,4,female,1,2,1,04_04_02_01_01,04_02_02_01_01,sad,neutral,1,0.231925,0.757031,0.000901,0.010143,0.197859,0.301126,0.336248,0.164767,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asad_Vdisgust,4,female,1,2,1,04_04_02_01_01,04_07_02_01_01,sad,neutral,1,0.231925,0.757031,0.000901,0.010143,0.114428,0.457215,0.325107,0.10325,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asad_Vfearful,4,female,1,2,1,04_04_02_01_01,04_06_02_01_01,sad,neutral,1,0.231925,0.757031,0.000901,0.010143,0.128801,0.294954,0.454826,0.121419,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asad_Vhappy,4,female,1,2,1,04_04_02_01_01,04_03_02_01_01,sad,happy,1,0.231925,0.757031,0.000901,0.010143,0.458621,0.258091,0.183206,0.100081,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asad_Vsad,4,female,1,2,1,04_04_02_01_01,04_04_02_01_01,sad,sad,0,0.231925,0.757031,0.000901,0.010143,0.199823,0.335359,0.34851,0.116309,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asad_Vsurprised,4,female,1,2,1,04_04_02_01_01,04_08_02_01_01,sad,neutral,1,0.231925,0.757031,0.000901,0.010143,0.176747,0.286014,0.350658,0.18658,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asurprised_Vangry,4,female,1,2,1,04_08_02_01_01,04_05_02_01_01,neutral,angry,1,0.305264,0.690638,0.000546,0.003551,0.17115,0.323375,0.313482,0.191993,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asurprised_Vcalm,4,female,1,2,1,04_08_02_01_01,04_02_02_01_01,neutral,neutral,0,0.305264,0.690638,0.000546,0.003551,0.197859,0.301126,0.336248,0.164767,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asurprised_Vdisgust,4,female,1,2,1,04_08_02_01_01,04_07_02_01_01,neutral,neutral,0,0.305264,0.690638,0.000546,0.003551,0.114428,0.457215,0.325107,0.10325,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asurprised_Vfearful,4,female,1,2,1,04_08_02_01_01,04_06_02_01_01,neutral,neutral,0,0.305264,0.690638,0.000546,0.003551,0.128801,0.294954,0.454826,0.121419,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asurprised_Vhappy,4,female,1,2,1,04_08_02_01_01,04_03_02_01_01,neutral,happy,1,0.305264,0.690638,0.000546,0.003551,0.458621,0.258091,0.183206,0.100081,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asurprised_Vsad,4,female,1,2,1,04_08_02_01_01,04_04_02_01_01,neutral,sad,1,0.305264,0.690638,0.000546,0.003551,0.199823,0.335359,0.34851,0.116309,0.004626,0.024107,0.005878,0.965388
04_1_2_1_Asurprised_Vsurprised,4,female,1,2,1,04_08_02_01_01,04_08_02_01_01,neutral,neutral,0,0.305264,0.690638,0.000546,0.003551,0.176747,0.286014,0.350658,0.18658,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Aangry_Vangry,4,female,1,2,2,04_05_02_01_02,04_05_02_01_02,angry,angry,0,0.007998,0.991691,3e-06,0.000308,0.173517,0.306891,0.304152,0.215441,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Aangry_Vcalm,4,female,1,2,2,04_05_02_01_02,04_02_02_01_02,angry,neutral,1,0.007998,0.991691,3e-06,0.000308,0.38376,0.2739,0.216824,0.125516,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Aangry_Vdisgust,4,female,1,2,2,04_05_02_01_02,04_07_02_01_02,angry,neutral,1,0.007998,0.991691,3e-06,0.000308,0.124889,0.428523,0.333232,0.113355,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Aangry_Vfearful,4,female,1,2,2,04_05_02_01_02,04_06_02_01_02,angry,neutral,1,0.007998,0.991691,3e-06,0.000308,0.167306,0.290194,0.363944,0.178557,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Aangry_Vhappy,4,female,1,2,2,04_05_02_01_02,04_03_02_01_02,angry,happy,1,0.007998,0.991691,3e-06,0.000308,0.374274,0.288725,0.210645,0.126356,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Aangry_Vsad,4,female,1,2,2,04_05_02_01_02,04_04_02_01_02,angry,sad,1,0.007998,0.991691,3e-06,0.000308,0.171127,0.350209,0.36808,0.110583,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Aangry_Vsurprised,4,female,1,2,2,04_05_02_01_02,04_08_02_01_02,angry,neutral,1,0.007998,0.991691,3e-06,0.000308,0.163797,0.297356,0.364436,0.174411,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Acalm_Vangry,4,female,1,2,2,04_02_02_01_02,04_05_02_01_02,neutral,angry,1,0.674385,0.023777,0.01907,0.282768,0.173517,0.306891,0.304152,0.215441,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Acalm_Vcalm,4,female,1,2,2,04_02_02_01_02,04_02_02_01_02,neutral,neutral,0,0.674385,0.023777,0.01907,0.282768,0.38376,0.2739,0.216824,0.125516,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Acalm_Vdisgust,4,female,1,2,2,04_02_02_01_02,04_07_02_01_02,neutral,neutral,0,0.674385,0.023777,0.01907,0.282768,0.124889,0.428523,0.333232,0.113355,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Acalm_Vfearful,4,female,1,2,2,04_02_02_01_02,04_06_02_01_02,neutral,neutral,0,0.674385,0.023777,0.01907,0.282768,0.167306,0.290194,0.363944,0.178557,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Acalm_Vhappy,4,female,1,2,2,04_02_02_01_02,04_03_02_01_02,neutral,happy,1,0.674385,0.023777,0.01907,0.282768,0.374274,0.288725,0.210645,0.126356,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Acalm_Vsad,4,female,1,2,2,04_02_02_01_02,04_04_02_01_02,neutral,sad,1,0.674385,0.023777,0.01907,0.282768,0.171127,0.350209,0.36808,0.110583,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Acalm_Vsurprised,4,female,1,2,2,04_02_02_01_02,04_08_02_01_02,neutral,neutral,0,0.674385,0.023777,0.01907,0.282768,0.163797,0.297356,0.364436,0.174411,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Adisgust_Vangry,4,female,1,2,2,04_07_02_01_02,04_05_02_01_02,neutral,angry,1,0.073306,0.91575,0.00051,0.010434,0.173517,0.306891,0.304152,0.215441,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Adisgust_Vcalm,4,female,1,2,2,04_07_02_01_02,04_02_02_01_02,neutral,neutral,0,0.073306,0.91575,0.00051,0.010434,0.38376,0.2739,0.216824,0.125516,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Adisgust_Vdisgust,4,female,1,2,2,04_07_02_01_02,04_07_02_01_02,neutral,neutral,0,0.073306,0.91575,0.00051,0.010434,0.124889,0.428523,0.333232,0.113355,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Adisgust_Vfearful,4,female,1,2,2,04_07_02_01_02,04_06_02_01_02,neutral,neutral,0,0.073306,0.91575,0.00051,0.010434,0.167306,0.290194,0.363944,0.178557,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Adisgust_Vhappy,4,female,1,2,2,04_07_02_01_02,04_03_02_01_02,neutral,happy,1,0.073306,0.91575,0.00051,0.010434,0.374274,0.288725,0.210645,0.126356,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Adisgust_Vsad,4,female,1,2,2,04_07_02_01_02,04_04_02_01_02,neutral,sad,1,0.073306,0.91575,0.00051,0.010434,0.171127,0.350209,0.36808,0.110583,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Adisgust_Vsurprised,4,female,1,2,2,04_07_02_01_02,04_08_02_01_02,neutral,neutral,0,0.073306,0.91575,0.00051,0.010434,0.163797,0.297356,0.364436,0.174411,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Afearful_Vangry,4,female,1,2,2,04_06_02_01_02,04_05_02_01_02,neutral,angry,1,0.074059,0.923621,0.000597,0.001723,0.173517,0.306891,0.304152,0.215441,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Afearful_Vcalm,4,female,1,2,2,04_06_02_01_02,04_02_02_01_02,neutral,neutral,0,0.074059,0.923621,0.000597,0.001723,0.38376,0.2739,0.216824,0.125516,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Afearful_Vdisgust,4,female,1,2,2,04_06_02_01_02,04_07_02_01_02,neutral,neutral,0,0.074059,0.923621,0.000597,0.001723,0.124889,0.428523,0.333232,0.113355,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Afearful_Vfearful,4,female,1,2,2,04_06_02_01_02,04_06_02_01_02,neutral,neutral,0,0.074059,0.923621,0.000597,0.001723,0.167306,0.290194,0.363944,0.178557,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Afearful_Vhappy,4,female,1,2,2,04_06_02_01_02,04_03_02_01_02,neutral,happy,1,0.074059,0.923621,0.000597,0.001723,0.374274,0.288725,0.210645,0.126356,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Afearful_Vsad,4,female,1,2,2,04_06_02_01_02,04_04_02_01_02,neutral,sad,1,0.074059,0.923621,0.000597,0.001723,0.171127,0.350209,0.36808,0.110583,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Afearful_Vsurprised,4,female,1,2,2,04_06_02_01_02,04_08_02_01_02,neutral,neutral,0,0.074059,0.923621,0.000597,0.001723,0.163797,0.297356,0.364436,0.174411,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Ahappy_Vangry,4,female,1,2,2,04_03_02_01_02,04_05_02_01_02,happy,angry,1,0.124441,0.869984,0.000209,0.005366,0.173517,0.306891,0.304152,0.215441,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Ahappy_Vcalm,4,female,1,2,2,04_03_02_01_02,04_02_02_01_02,happy,neutral,1,0.124441,0.869984,0.000209,0.005366,0.38376,0.2739,0.216824,0.125516,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Ahappy_Vdisgust,4,female,1,2,2,04_03_02_01_02,04_07_02_01_02,happy,neutral,1,0.124441,0.869984,0.000209,0.005366,0.124889,0.428523,0.333232,0.113355,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Ahappy_Vfearful,4,female,1,2,2,04_03_02_01_02,04_06_02_01_02,happy,neutral,1,0.124441,0.869984,0.000209,0.005366,0.167306,0.290194,0.363944,0.178557,0.004626,0.024107,0.005878,0.965388
04_1_2_2_Ahappy_Vhappy,4,female,1,2,2,04_03_02_01_02,04_03_02_01_02,happy,happy,0,0.124441,0.869984,0.000209,0.005366,0.374274,0.288725,0.210645,0.126356,0.004626,0.024107,0.005878,0.965388
