pair_id,actor,gender,statement,intensity,repetition,audio_clip_id,video_clip_id,audio_emotion_4class,video_emotion_4class,label,p_audio_happy,p_audio_angry,p_audio_sad,p_audio_neutral,p_video_happy,p_video_angry,p_video_sad,p_video_neutral,p_text_happy,p_text_angry,p_text_sad,p_text_neutral,jsd_text_audio,jsd_text_video,jsd_audio_video,jsd_composite
05_1_1_2_Asurprised_Vhappy,5,male,1,1,2,05_08_01_01_02,05_03_01_01_02,neutral,happy,1,0.096973,0.882527,0.000115,0.020385,0.497918,0.23459,0.156889,0.110603,0.004626,0.024107,0.005878,0.965388,0.834203,0.647924,0.35351,0.611879
05_1_1_2_Asurprised_Vneutral,5,male,1,1,2,05_08_01_01_02,05_01_01_01_02,neutral,neutral,0,0.096973,0.882527,0.000115,0.020385,0.17587,0.22052,0.345333,0.258277,0.004626,0.024107,0.005878,0.965388,0.834203,0.451224,0.420499,0.568642
05_1_1_2_Asurprised_Vsad,5,male,1,1,2,05_08_01_01_02,05_04_01_01_02,neutral,sad,1,0.096973,0.882527,0.000115,0.020385,0.167275,0.241801,0.289011,0.301913,0.004626,0.024107,0.005878,0.965388,0.834203,0.403615,0.396934,0.544917
05_1_1_2_Asurprised_Vsurprised,5,male,1,1,2,05_08_01_01_02,05_08_01_01_02,neutral,neutral,0,0.096973,0.882527,0.000115,0.020385,0.162873,0.219699,0.481088,0.13634,0.004626,0.024107,0.005878,0.965388,0.834203,0.607559,0.434583,0.625449
05_1_2_1_Aangry_Vangry,5,male,1,2,1,05_05_02_01_01,05_05_02_01_01,angry,angry,0,0.047017,0.952464,6e-06,0.000513,0.175587,0.266735,0.306737,0.250941,0.004626,0.024107,0.005878,0.965388,0.90403,0.456865,0.452466,0.604454
05_1_2_1_Aangry_Vcalm,5,male,1,2,1,05_05_02_01_01,05_02_02_01_01,angry,neutral,1,0.047017,0.952464,6e-06,0.000513,0.44441,0.237415,0.171176,0.147,0.004626,0.024107,0.005878,0.965388,0.90403,0.591482,0.456713,0.650742
05_1_2_1_Aangry_Vdisgust,5,male,1,2,1,05_05_02_01_01,05_07_02_01_01,angry,neutral,1,0.047017,0.952464,6e-06,0.000513,0.163511,0.328411,0.392227,0.115851,0.004626,0.024107,0.005878,0.965388,0.90403,0.633628,0.390953,0.642871
05_1_2_1_Aangry_Vfearful,5,male,1,2,1,05_05_02_01_01,05_06_02_01_01,angry,neutral,1,0.047017,0.952464,6e-06,0.000513,0.169287,0.263733,0.274306,0.292674,0.004626,0.024107,0.005878,0.965388,0.90403,0.411992,0.456806,0.590943
05_1_2_1_Aangry_Vhappy,5,male,1,2,1,05_05_02_01_01,05_03_02_01_01,angry,happy,1,0.047017,0.952464,6e-06,0.000513,0.379146,0.213466,0.306877,0.10051,0.004626,0.024107,0.005878,0.965388,0.90403,0.664452,0.490522,0.686335
05_1_2_1_Aangry_Vsad,5,male,1,2,1,05_05_02_01_01,05_04_02_01_01,angry,sad,1,0.047017,0.952464,6e-06,0.000513,0.139851,0.26083,0.467489,0.131831,0.004626,0.024107,0.005878,0.965388,0.90403,0.612182,0.465961,0.660724
05_1_2_1_Aangry_Vsurprised,5,male,1,2,1,05_05_02_01_01,05_08_02_01_01,angry,neutral,1,0.047017,0.952464,6e-06,0.000513,0.176806,0.283675,0.378949,0.160569,0.004626,0.024107,0.005878,0.965388,0.90403,0.56881,0.434147,0.635663
05_1_2_1_Acalm_Vangry,5,male,1,2,1,05_02_02_01_01,05_05_02_01_01,neutral,angry,1,0.720108,0.022419,0.022379,0.235093,0.175587,0.266735,0.306737,0.250941,0.004626,0.024107,0.005878,0.965388,0.517865,0.456865,0.32158,0.432103
05_1_2_1_Acalm_Vcalm,5,male,1,2,1,05_02_02_01_01,05_02_02_01_01,neutral,neutral,0,0.720108,0.022419,0.022379,0.235093,0.44441,0.237415,0.171176,0.147,0.004626,0.024107,0.005878,0.965388,0.517865,0.591482,0.152777,0.420708
05_1_2_1_Acalm_Vdisgust,5,male,1,2,1,05_02_02_01_01,05_07_02_01_01,neutral,neutral,0,0.720108,0.022419,0.022379,0.235093,0.163511,0.328411,0.392227,0.115851,0.004626,0.024107,0.005878,0.965388,0.517865,0.633628,0.411201,0.520898
05_1_2_1_Acalm_Vfearful,5,male,1,2,1,05_02_02_01_01,05_06_02_01_01,neutral,neutral,0,0.720108,0.022419,0.022379,0.235093,0.169287,0.263733,0.274306,0.292674,0.004626,0.024107,0.005878,0.965388,0.517865,0.411992,0.312183,0.414013
05_1_2_1_Acalm_Vhappy,5,male,1,2,1,05_02_02_01_01,05_03_02_01_01,neutral,happy,1,0.720108,0.022419,0.022379,0.235093,0.379146,0.213466,0.306877,0.10051,0.004626,0.024107,0.005878,0.965388,0.517865,0.664452,0.228953,0.470423
05_1_2_1_Acalm_Vsad,5,male,1,2,1,05_02_02_01_01,05_04_02_01_01,neutral,sad,1,0.720108,0.022419,0.022379,0.235093,0.139851,0.26083,0.467489,0.131831,0.004626,0.024107,0.005878,0.965388,0.517865,0.612182,0.429619,0.519888
05_1_2_1_Acalm_Vsurprised,5,male,1,2,1,05_02_02_01_01,05_08_02_01_01,neutral,neutral,0,0.720108,0.022419,0.022379,0.235093,0.176806,0.283675,0.378949,0.160569,0.004626,0.024107,0.005878,0.965388,0.517865,0.56881,0.36598,0.484218
05_1_2_1_Adisgust_Vangry,5,male,1,2,1,05_07_02_01_01,05_05_02_01_01,neutral,angry,1,0.274459,0.640554,0.001577,0.08341,0.175587,0.266735,0.306737,0.250941,0.004626,0.024107,0.005878,0.965388,0.695456,0.456865,0.243851,0.465391
05_1_2_1_Adisgust_Vcalm,5,male,1,2,1,05_07_02_01_01,05_02_02_01_01,neutral,neutral,0,0.274459,0.640554,0.001577,0.08341,0.44441,0.237415,0.171176,0.147,0.004626,0.024107,0.005878,0.965388,0.695456,0.591482,0.170278,0.485739
05_1_2_1_Adisgust_Vdisgust,5,male,1,2,1,05_07_02_01_01,05_07_02_01_01,neutral,neutral,0,0.274459,0.640554,0.001577,0.08341,0.163511,0.328411,0.392227,0.115851,0.004626,0.024107,0.005878,0.965388,0.695456,0.633628,0.238571,0.522552
05_1_2_1_Adisgust_Vfearful,5,male,1,2,1,05_07_02_01_01,05_06_02_01_01,neutral,neutral,0,0.274459,0.640554,0.001577,0.08341,0.169287,0.263733,0.274306,0.292674,0.004626,0.024107,0.005878,0.965388,0.695456,0.411992,0.242896,0.450115
05_1_2_1_Adisgust_Vhappy,5,male,1,2,1,05_07_02_01_01,05_03_02_01_01,neutral,happy,1,0.274459,0.640554,0.001577,0.08341,0.379146,0.213466,0.306877,0.10051,0.004626,0.024107,0.005878,0.965388,0.695456,0.664452,0.234356,0.531422
05_1_2_1_Adisgust_Vsad,5,male,1,2,1,05_07_02_01_01,05_04_02_01_01,neutral,sad,1,0.274459,0.640554,0.001577,0.08341,0.139851,0.26083,0.467489,0.131831,0.004626,0.024107,0.005878,0.965388,0.695456,0.612182,0.306481,0.53804
05_1_2_1_Adisgust_Vsurprised,5,male,1,2,1,05_07_02_01_01,05_08_02_01_01,neutral,neutral,0,0.274459,0.640554,0.001577,0.08341,0.176806,0.283675,0.378949,0.160569,0.004626,0.024107,0.005878,0.965388,0.695456,0.56881,0.250541,0.504936
05_1_2_1_Afearful_Vangry,5,male,1,2,1,05_06_02_01_01,05_05_02_01_01,neutral,angry,1,0.587605,0.401374,0.004085,0.006936,0.175587,0.266735,0.306737,0.250941,0.004626,0.024107,0.005878,0.965388,0.879096,0.456865,0.340149,0.558703
05_1_2_1_Afearful_Vcalm,5,male,1,2,1,05_06_02_01_01,05_02_02_01_01,neutral,neutral,0,0.587605,0.401374,0.004085,0.006936,0.44441,0.237415,0.171176,0.147,0.004626,0.024107,0.005878,0.965388,0.879096,0.591482,0.152751,0.541109
05_1_2_1_Afearful_Vdisgust,5,male,1,2,1,05_06_02_01_01,05_07_02_01_01,neutral,neutral,0,0.587605,0.401374,0.004085,0.006936,0.163511,0.328411,0.392227,0.115851,0.004626,0.024107,0.005878,0.965388,0.879096,0.633628,0.318198,0.610307
05_1_2_1_Afearful_Vfearful,5,male,1,2,1,05_06_02_01_01,05_06_02_01_01,neutral,neutral,0,0.587605,0.401374,0.004085,0.006936,0.169287,0.263733,0.274306,0.292674,0.004626,0.024107,0.005878,0.965388,0.879096,0.411992,0.348453,0.546513
05_1_2_1_Afearful_Vhappy,5,male,1,2,1,05_06_02_01_01,05_03_02_01_01,neutral,happy,1,0.587605,0.401374,0.004085,0.006936,0.379146,0.213466,0.306877,0.10051,0.004626,0.024107,0.005878,0.965388,0.879096,0.664452,0.212351,0.5853
05_1_2_1_Afearful_Vsad,5,male,1,2,1,05_06_02_01_01,05_04_02_01_01,neutral,sad,1,0.587605,0.401374,0.004085,0.006936,0.139851,0.26083,0.467489,0.131831,0.004626,0.024107,0.005878,0.965388,0.879096,0.612182,0.3861,0.625793
05_1_2_1_Afearful_Vsurprised,5,male,1,2,1,05_06_02_01_01,05_08_02_01_01,neutral,neutral,0,0.587605,0.401374,0.004085,0.006936,0.176806,0.283675,0.378949,0.160569,0.004626,0.024107,0.005878,0.965388,0.879096,0.56881,0.329442,0.592449
05_1_2_1_Ahappy_Vangry,5,male,1,2,1,05_03_02_01_01,05_05_02_01_01,happy,angry,1,0.485195,0.488308,0.003458,0.023039,0.175587,0.266735,0.306737,0.250941,0.004626,0.024107,0.005878,0.965388,0.82766,0.456865,0.299572,0.528032
05_1_2_1_Ahappy_Vcalm,5,male,1,2,1,05_03_02_01_01,05_02_02_01_01,happy,neutral,1,0.485195,0.488308,0.003458,0.023039,0.44441,0.237415,0.171176,0.147,0.004626,0.024107,0.005878,0.965388,0.82766,0.591482,0.144011,0.521051
05_1_2_1_Ahappy_Vdisgust,5,male,1,2,1,05_03_02_01_01,05_07_02_01_01,happy,neutral,1,0.485195,0.488308,0.003458,0.023039,0.163511,0.328411,0.392227,0.115851,0.004626,0.024107,0.005878,0.965388,0.82766,0.633628,0.279491,0.58026
05_1_2_1_Ahappy_Vfearful,5,male,1,2,1,05_03_02_01_01,05_06_02_01_01,happy,neutral,1,0.485195,0.488308,0.003458,0.023039,0.169287,0.263733,0.274306,0.292674,0.004626,0.024107,0.005878,0.965388,0.82766,0.411992,0.30574,0.515131
05_1_2_1_Ahappy_Vhappy,5,male,1,2,1,05_03_02_01_01,05_03_02_01_01,happy,happy,0,0.485195,0.488308,0.003458,0.023039,0.379146,0.213466,0.306877,0.10051,0.004626,0.024107,0.005878,0.965388,0.82766,0.664452,0.204956,0.56569
05_1_2_1_Ahappy_Vsad,5,male,1,2,1,05_03_02_01_01,05_04_02_01_01,happy,sad,1,0.485195,0.488308,0.003458,0.023039,0.139851,0.26083,0.467489,0.131831,0.004626,0.024107,0.005878,0.965388,0.82766,0.612182,0.349328,0.59639
05_1_2_1_Ahappy_Vsurprised,5,male,1,2,1,05_03_02_01_01,05_08_02_01_01,happy,neutral,1,0.485195,0.488308,0.003458,0.023039,0.176806,0.283675,0.378949,0.160569,0.004626,0.024107,0.005878,0.965388,0.82766,0.56881,0.292435,0.562968
05_1_2_1_Asad_Vangry,5,male,1,2,1,05_04_02_01_01,05_05_02_01_01,sad,angry,1,0.747208,0.006084,0.007427,0.239281,0.175587,0.266735,0.306737,0.250941,0.004626,0.024107,0.005878,0.965388,0.52897,0.456865,0.384678,0.456838
05_1_2_1_Asad_Vcalm,5,male,1,2,1,05_04_02_01_01,05_02_02_01_01,sad,neutral,1,0.747208,0.006084,0.007427,0.239281,0.44441,0.237415,0.171176,0.147,0.004626,0.024107,0.005878,0.965388,0.52897,0.591482,0.204331,0.441594
05_1_2_1_Asad_Vdisgust,5,male,1,2,1,05_04_02_01_01,05_07_02_01_01,sad,neutral,1,0.747208,0.006084,0.007427,0.239281,0.163511,0.328411,0.392227,0.115851,0.004626,0.024107,0.005878,0.965388,0.52897,0.633628,0.48042,0.547673
05_1_2_1_Asad_Vfearful,5,male,1,2,1,05_04_02_01_01,05_06_02_01_01,sad,neutral,1,0.747208,0.006084,0.007427,0.239281,0.169287,0.263733,0.274306,0.292674,0.004626,0.024107,0.005878,0.965388,0.52897,0.411992,0.373895,0.438286
05_1_2_1_Asad_Vhappy,5,male,1,2,1,05_04_02_01_01,05_03_02_01_01,sad,happy,1,0.747208,0.006084,0.007427,0.239281,0.379146,0.213466,0.306877,0.10051,0.004626,0.024107,0.005878,0.965388,0.52897,0.664452,0.286741,0.493388
05_1_2_1_Asad_Vsad,5,male,1,2,1,05_04_02_01_01,05_04_02_01_01,sad,sad,0,0.747208,0.006084,0.007427,0.239281,0.139851,0.26083,0.467489,0.131831,0.004626,0.024107,0.005878,0.965388,0.52897,0.612182,0.498467,0.54654
05_1_2_1_Asad_Vsurprised,5,male,1,2,1,05_04_02_01_01,05_08_02_01_01,sad,neutral,1,0.747208,0.006084,0.007427,0.239281,0.176806,0.283675,0.378949,0.160569,0.004626,0.024107,0.005878,0.965388,0.52897,0.56881,0.432545,0.510108
05_1_2_1_Asurprised_Vangry,5,male,1,2,1,05_08_02_01_01,05_05_02_01_01,neutral,angry,1,0.17482,0.808531,0.000977,0.015672,0.175587,0.266735,0.306737,0.250941,0.004626,0.024107,0.005878,0.965388,0.845763,0.456865,0.342523,0.548384
05_1_2_1_Asurprised_Vcalm,5,male,1,2,1,05_08_02_01_01,05_02_02_01_01,neutral,neutral,0,0.17482,0.808531,0.000977,0.015672,0.44441,0.237415,0.171176,0.147,0.004626,0.024107,0.005878,0.965388,0.845763,0.591482,0.288515,0.575253
05_1_2_1_Asurprised_Vdisgust,5,male,1,2,1,05_08_02_01_01,05_07_02_01_01,neutral,neutral,0,0.17482,0.808531,0.000977,0.015672,0.163511,0.328411,0.392227,0.115851,0.004626,0.024107,0.005878,0.965388,0.845763,0.633628,0.298389,0.592593
05_1_2_1_Asurprised_Vfearful,5,male,1,2,1,05_08_02_01_01,05_06_02_01_01,neutral,neutral,0,0.17482,0.808531,0.000977,0.015672,0.169287,0.263733,0.274306,0.292674,0.004626,0.024107,0.005878,0.965388,0.845763,0.411992,0.347121,0.534959
05_1_2_1_Asurprised_Vhappy,5,male,1,2,1,05_08_02_01_01,05_03_02_01_01,neutral,happy,1,0.17482,0.808531,0.000977,0.015672,0.379146,0.213466,0.306877,0.10051,0.004626,0.024107,0.005878,0.965388,0.845763,0.664452,0.335149,0.615122
05_1_2_1_Asurprised_Vsad,5,male,1,2,1,05_08_02_01_01,05_04_02_01_01,neutral,sad,1,0.17482,0.808531,0.000977,0.015672,0.139851,0.26083,0.467489,0.131831,0.004626,0.024107,0.005878,0.965388,0.845763,0.612182,0.374449,0.610798
05_1_2_1_Asurprised_Vsurprised,5,male,1,2,1,05_08_02_01_01,05_08_02_01_01,neutral,neutral,0,0.17482,0.808531,0.000977,0.015672,0.176806,0.283675,0.378949,0.160569,0.004626,0.024107,0.005878,0.965388,0.845763,0.56881,0.329876,0.581483
05_1_2_2_Aangry_Vangry,5,male,1,2,2,05_05_02_01_02,05_05_02_01_02,angry,angry,0,0.012862,0.986955,1.9e-05,0.000164,0.172949,0.237259,0.255306,0.334487,0.004626,0.024107,0.005878,0.965388,0.909322,0.371558,0.530904,0.603928
05_1_2_2_Aangry_Vcalm,5,male,1,2,2,05_05_02_01_02,05_02_02_01_02,angry,neutral,1,0.012862,0.986955,1.9e-05,0.000164,0.284615,0.273733,0.283777,0.157874,0.004626,0.024107,0.005878,0.965388,0.909322,0.572849,0.484864,0.655678
05_1_2_2_Aangry_Vdisgust,5,male,1,2,2,05_05_02_01_02,05_07_02_01_02,angry,neutral,1,0.012862,0.986955,1.9e-05,0.000164,0.151621,0.342058,0.361065,0.145256,0.004626,0.024107,0.005878,0.965388,0.909322,0.588368,0.419648,0.639113
05_1_2_2_Aangry_Vfearful,5,male,1,2,2,05_05_02_01_02,05_06_02_01_02,angry,neutral,1,0.012862,0.986955,1.9e-05,0.000164,0.154195,0.298715,0.28341,0.26368,0.004626,0.024107,0.005878,0.965388,0.909322,0.441412,0.463419,0.604718
05_1_2_2_Aangry_Vhappy,5,male,1,2,2,05_05_02_01_02,05_03_02_01_02,angry,happy,1,0.012862,0.986955,1.9e-05,0.000164,0.492324,0.199193,0.222137,0.086346,0.004626,0.024107,0.005878,0.965388,0.909322,0.690893,0.568533,0.722916
05_1_2_2_Aangry_Vsad,5,male,1,2,2,05_05_02_01_02,05_04_02_01_02,angry,sad,1,0.012862,0.986955,1.9e-05,0.000164,0.128729,0.350881,0.33187,0.18852,0.004626,0.024107,0.005878,0.965388,0.909322,0.528992,0.412493,0.616936
05_1_2_2_Aangry_Vsurprised,5,male,1,2,2,05_05_02_01_02,05_08_02_01_02,angry,neutral,1,0.012862,0.986955,1.9e-05,0.000164,0.183003,0.293956,0.325869,0.197172,0.004626,0.024107,0.005878,0.965388,0.909322,0.519691,0.466952,0.631988
05_1_2_2_Acalm_Vangry,5,male,1,2,2,05_02_02_01_02,05_05_02_01_02,neutral,angry,1,0.773204,0.000973,0.028837,0.196987,0.172949,0.237259,0.255306,0.334487,0.004626,0.024107,0.005878,0.965388,0.58367,0.371558,0.350782,0.435337
05_1_2_2_Acalm_Vcalm,5,male,1,2,2,05_02_02_01_02,05_02_02_01_02,neutral,neutral,0,0.773204,0.000973,0.028837,0.196987,0.284615,0.273733,0.283777,0.157874,0.004626,0.024107,0.005878,0.965388,0.58367,0.572849,0.305736,0.487418
05_1_2_2_Acalm_Vdisgust,5,male,1,2,2,05_02_02_01_02,05_07_02_01_02,neutral,neutral,0,0.773204,0.000973,0.028837,0.196987,0.151621,0.342058,0.361065,0.145256,0.004626,0.024107,0.005878,0.965388,0.58367,0.588368,0.455069,0.542369
05_1_2_2_Acalm_Vfearful,5,male,1,2,2,05_02_02_01_02,05_06_02_01_02,neutral,neutral,0,0.773204,0.000973,0.028837,0.196987,0.154195,0.298715,0.28341,0.26368,0.004626,0.024107,0.005878,0.965388,0.58367,0.441412,0.398094,0.474392
05_1_2_2_Acalm_Vhappy,5,male,1,2,2,05_02_02_01_02,05_03_02_01_02,neutral,happy,1,0.773204,0.000973,0.028837,0.196987,0.492324,0.199193,0.222137,0.086346,0.004626,0.024107,0.005878,0.965388,0.58367,0.690893,0.195244,0.489936
05_1_2_2_Acalm_Vsad,5,male,1,2,2,05_02_02_01_02,05_04_02_01_02,neutral,sad,1,0.773204,0.000973,0.028837,0.196987,0.128729,0.350881,0.33187,0.18852,0.004626,0.024107,0.005878,0.965388,0.58367,0.528992,0.463307,0.525323
05_1_2_2_Acalm_Vsurprised,5,male,1,2,2,05_02_02_01_02,05_08_02_01_02,neutral,neutral,0,0.773204,0.000973,0.028837,0.196987,0.183003,0.293956,0.325869,0.197172,0.004626,0.024107,0.005878,0.965388,0.58367,0.519691,0.389317,0.49756
05_1_2_2_Adisgust_Vangry,5,male,1,2,2,05_07_02_01_02,05_05_02_01_02,neutral,angry,1,0.335389,0.597485,0.001482,0.065644,0.172949,0.237259,0.255306,0.334487,0.004626,0.024107,0.005878,0.965388,0.729896,0.371558,0.270062,0.457172
05_1_2_2_Adisgust_Vcalm,5,male,1,2,2,05_07_02_01_02,05_02_02_01_02,neutral,neutral,0,0.335389,0.597485,0.001482,0.065644,0.284615,0.273733,0.283777,0.157874,0.004626,0.024107,0.005878,0.965388,0.729896,0.572849,0.196037,0.499594
05_1_2_2_Adisgust_Vdisgust,5,male,1,2,2,05_07_02_01_02,05_07_02_01_02,neutral,neutral,0,0.335389,0.597485,0.001482,0.065644,0.151621,0.342058,0.361065,0.145256,0.004626,0.024107,0.005878,0.965388,0.729896,0.588368,0.236444,0.518236
05_1_2_2_Adisgust_Vfearful,5,male,1,2,2,05_07_02_01_02,05_06_02_01_02,neutral,neutral,0,0.335389,0.597485,0.001482,0.065644,0.154195,0.298715,0.28341,0.26368,0.004626,0.024107,0.005878,0.965388,0.729896,0.441412,0.243159,0.471489
05_1_2_2_Adisgust_Vhappy,5,male,1,2,2,05_07_02_01_02,05_03_02_01_02,neutral,happy,1,0.335389,0.597485,0.001482,0.065644,0.492324,0.199193,0.222137,0.086346,0.004626,0.024107,0.005878,0.965388,0.729896,0.690893,0.192355,0.537715
05_1_2_2_Adisgust_Vsad,5,male,1,2,2,05_07_02_01_02,05_04_02_01_02,neutral,sad,1,0.335389,0.597485,0.001482,0.065644,0.128729,0.350881,0.33187,0.18852,0.004626,0.024107,0.005878,0.965388,0.729896,0.528992,0.239949,0.499613
05_1_2_2_Adisgust_Vsurprised,5,male,1,2,2,05_07_02_01_02,05_08_02_01_02,neutral,neutral,0,0.335389,0.597485,0.001482,0.065644,0.183003,0.293956,0.325869,0.197172,0.004626,0.024107,0.005878,0.965388,0.729896,0.519691,0.236115,0.495234
05_1_2_2_Afearful_Vangry,5,male,1,2,2,05_06_02_01_02,05_05_02_01_02,neutral,angry,1,0.643469,0.352208,0.001562,0.002761,0.172949,0.237259,0.255306,0.334487,0.004626,0.024107,0.005878,0.965388,0.89916,0.371558,0.390869,0.553862
05_1_2_2_Afearful_Vcalm,5,male,1,2,2,05_06_02_01_02,05_02_02_01_02,neutral,neutral,0,0.643469,0.352208,0.001562,0.002761,0.284615,0.273733,0.283777,0.157874,0.004626,0.024107,0.005878,0.965388,0.89916,0.572849,0.260859,0.577623
05_1_2_2_Afearful_Vdisgust,5,male,1,2,2,05_06_02_01_02,05_07_02_01_02,neutral,neutral,0,0.643469,0.352208,0.001562,0.002761,0.151621,0.342058,0.361065,0.145256,0.004626,0.024107,0.005878,0.965388,0.89916,0.588368,0.35631,0.614613
05_1_2_2_Afearful_Vfearful,5,male,1,2,2,05_06_02_01_02,05_06_02_01_02,neutral,neutral,0,0.643469,0.352208,0.001562,0.002761,0.154195,0.298715,0.28341,0.26368,0.004626,0.024107,0.005878,0.965388,0.89916,0.441412,0.375545,0.572039
05_1_2_2_Afearful_Vhappy,5,male,1,2,2,05_06_02_01_02,05_03_02_01_02,neutral,happy,1,0.643469,0.352208,0.001562,0.002761,0.492324,0.199193,0.222137,0.086346,0.004626,0.024107,0.005878,0.965388,0.89916,0.690893,0.163601,0.584551
05_1_2_2_Afearful_Vsad,5,male,1,2,2,05_06_02_01_02,05_04_02_01_02,neutral,sad,1,0.643469,0.352208,0.001562,0.002761,0.128729,0.350881,0.33187,0.18852,0.004626,0.024107,0.005878,0.965388,0.89916,0.528992,0.379864,0.602672
05_1_2_2_Afearful_Vsurprised,5,male,1,2,2,05_06_02_01_02,05_08_02_01_02,neutral,neutral,0,0.643469,0.352208,0.001562,0.002761,0.183003,0.293956,0.325869,0.197172,0.004626,0.024107,0.005878,0.965388,0.89916,0.519691,0.345959,0.58827
05_1_2_2_Ahappy_Vangry,5,male,1,2,2,05_03_02_01_02,05_05_02_01_02,happy,angry,1,0.295245,0.701447,0.000142,0.003167,0.172949,0.237259,0.255306,0.334487,0.004626,0.024107,0.005878,0.965388,0.890629,0.371558,0.38094,0.547709
05_1_2_2_Ahappy_Vcalm,5,male,1,2,2,05_03_02_01_02,05_02_02_01_02,happy,neutral,1,0.295245,0.701447,0.000142,0.003167,0.284615,0.273733,0.283777,0.157874,0.004626,0.024107,0.005878,0.965388,0.890629,0.572849,0.280448,0.581309
05_1_2_2_Ahappy_Vdisgust,5,male,1,2,2,05_03_02_01_02,05_07_02_01_02,happy,neutral,1,0.295245,0.701447,0.000142,0.003167,0.151621,0.342058,0.361065,0.145256,0.004626,0.024107,0.005878,0.965388,0.890629,0.588368,0.305378,0.594792
05_1_2_2_Ahappy_Vfearful,5,male,1,2,2,05_03_02_01_02,05_06_02_01_02,happy,neutral,1,0.295245,0.701447,0.000142,0.003167,0.154195,0.298715,0.28341,0.26368,0.004626,0.024107,0.005878,0.965388,0.890629,0.441412,0.338339,0.556794
05_1_2_2_Ahappy_Vhappy,5,male,1,2,2,05_03_02_01_02,05_03_02_01_02,happy,happy,0,0.295245,0.701447,0.000142,0.003167,0.492324,0.199193,0.222137,0.086346,0.004626,0.024107,0.005878,0.965388,0.890629,0.690893,0.270183,0.617235
05_1_2_2_Ahappy_Vsad,5,male,1,2,2,05_03_02_01_02,05_04_02_01_02,happy,sad,1,0.295245,0.701447,0.000142,0.003167,0.128729,0.350881,0.33187,0.18852,0.004626,0.024107,0.005878,0.965388,0.890629,0.528992,0.316486,0.578702
05_1_2_2_Ahappy_Vsurprised,5,male,1,2,2,05_03_02_01_02,05_08_02_01_02,happy,neutral,1,0.295245,0.701447,0.000142,0.003167,0.183003,0.293956,0.325869,0.197172,0.004626,0.024107,0.005878,0.965388,0.890629,0.519691,0.3221,0.577473
05_1_2_2_Asad_Vangry,5,male,1,2,2,05_04_02_01_02,05_05_02_01_02,sad,angry,1,0.707357,0.001162,0.002737,0.288743,0.172949,0.237259,0.255306,0.334487,0.004626,0.024107,0.005878,0.965388,0.484463,0.371558,0.358737,0.404919
05_1_2_2_Asad_Vcalm,5,male,1,2,2,05_04_02_01_02,05_02_02_01_02,sad,neutral,1,0.707357,0.001162,0.002737,0.288743,0.284615,0.273733,0.283777,0.157874,0.004626,0.024107,0.005878,0.965388,0.484463,0.572849,0.345279,0.46753
05_1_2_2_Asad_Vdisgust,5,male,1,2,2,05_04_02_01_02,05_07_02_01_02,sad,neutral,1,0.707357,0.001162,0.002737,0.288743,0.151621,0.342058,0.361065,0.145256,0.004626,0.024107,0.005878,0.965388,0.484463,0.588368,0.494427,0.522419
05_1_2_2_Asad_Vfearful,5,male,1,2,2,05_04_02_01_02,05_06_02_01_02,sad,neutral,1,0.707357,0.001162,0.002737,0.288743,0.154195,0.298715,0.28341,0.26368,0.004626,0.024107,0.005878,0.965388,0.484463,0.441412,0.415571,0.447149
05_1_2_2_Asad_Vhappy,5,male,1,2,2,05_04_02_01_02,05_03_02_01_02,sad,happy,1,0.707357,0.001162,0.002737,0.288743,0.492324,0.199193,0.222137,0.086346,0.004626,0.024107,0.005878,0.965388,0.484463,0.690893,0.25234,0.475899
05_1_2_2_Asad_Vsad,5,male,1,2,2,05_04_02_01_02,05_04_02_01_02,sad,sad,0,0.707357,0.001162,0.002737,0.288743,0.128729,0.350881,0.33187,0.18852,0.004626,0.024107,0.005878,0.965388,0.484463,0.528992,0.492883,0.502113
05_1_2_2_Asad_Vsurprised,5,male,1,2,2,05_04_02_01_02,05_08_02_01_02,sad,neutral,1,0.707357,0.001162,0.002737,0.288743,0.183003,0.293956,0.325869,0.197172,0.004626,0.024107,0.005878,0.965388,0.484463,0.519691,0.420149,0.474768
05_1_2_2_Asurprised_Vangry,5,male,1,2,2,05_08_02_01_02,05_05_02_01_02,neutral,angry,1,0.051325,0.944819,0.000139,0.003716,0.172949,0.237259,0.255306,0.334487,0.004626,0.024107,0.005878,0.965388,0.889018,0.371558,0.469841,0.576805
05_1_2_2_Asurprised_Vcalm,5,male,1,2,2,05_08_02_01_02,05_02_02_01_02,neutral,neutral,0,0.051325,0.944819,0.000139,0.003716,0.284615,0.273733,0.283777,0.157874,0.004626,0.024107,0.005878,0.965388,0.889018,0.572849,0.41452,0.625462
05_1_2_2_Asurprised_Vdisgust,5,male,1,2,2,05_08_02_01_02,05_07_02_01_02,neutral,neutral,0,0.051325,0.944819,0.000139,0.003716,0.151621,0.342058,0.361065,0.145256,0.004626,0.024107,0.005878,0.965388,0.889018,0.588368,0.366269,0.614551
05_1_2_2_Asurprised_Vfearful,5,male,1,2,2,05_08_02_01_02,05_06_02_01_02,neutral,neutral,0,0.051325,0.944819,0.000139,0.003716,0.154195,0.298715,0.28341,0.26368,0.004626,0.024107,0.005878,0.965388,0.889018,0.441412,0.407137,0.579189
